price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,sqft_above,sqft_basement,yr_built,yr_renovated,property_age,effective_age,price_per_sqft,city_encoded
0.3149185781824549,0.4444444444444444,0.5217391304347826,0.7287234042553191,0.006141135267050429,0.4,3,0.7287234042553191,0.0,0.8508771929824561,0.0,0.14912280701754385,0.14912280701754385,0.1469771022833951,0.24350038660334722
0.2190071791279986,0.3333333333333333,0.30434782608695654,0.26595744680851063,0.004862236628849271,0.0,3,0.26595744680851063,0.0,0.7631578947368421,0.9930486593843099,0.23684210526315788,0.12280701754385964,0.24225239980592467,0.26019308947472813
0.23393451234459814,0.3333333333333333,0.2608695652173913,0.2154255319148936,0.008978371430168223,0.0,3,0.2154255319148936,0.0,0.7280701754385965,0.9975173783515392,0.2719298245614035,0.043859649122807015,0.30308047579626163,0.34299221385629486
0.6497986342146734,0.3333333333333333,0.30434782608695654,0.4973404255319149,0.009258741779839416,0.4,5,0.31382978723404253,0.3399014778325123,0.20175438596491227,0.0,0.7982456140350878,0.7982456140350878,0.4413658779707256,0.4387008909486395
0.37401505865872875,0.4444444444444444,0.17391304347826086,0.2872340425531915,0.007602600644572365,0.0,4,0.2872340425531915,0.0,0.47368421052631576,0.9826216484607746,0.5263157894736842,0.30701754385964913,0.3940506793977231,0.587196689812866
0.5412362108212222,0.3333333333333333,0.391304347826087,0.3670212765957447,0.0008699864006408466,0.6,3,0.2925531914893617,0.13793103448275862,0.9210526315789473,0.0,0.07894736842105263,0.07894736842105263,0.47247258800692515,0.4387008909486395
0.5294169147259674,0.4444444444444444,0.43478260869565216,0.6276595744680851,0.010826393934313233,0.4,3,0.6276595744680851,0.0,0.7982456140350878,0.0,0.20175438596491227,0.20175438596491227,0.29126999821087224,0.41467509537681135
0.4265452635265278,0.4444444444444444,0.30434782608695654,0.3271276595744681,0.005348460291734198,0.0,3,0.20212765957446807,0.2315270935960591,0.5175438596491229,0.9875868917576961,0.4824561403508772,0.21929824561403508,0.40678938670583914,0.4387008909486395
0.2426895464892313,0.3333333333333333,0.43478260869565216,0.4574468085106383,0.009497196296503288,0.0,4,0.2632978723404255,0.35960591133004927,0.7631578947368421,0.0,0.23684210526315788,0.23684210526315788,0.1717023336560612,0.24169078095203753
0.5316056732621257,0.3333333333333333,0.30434782608695654,0.5292553191489362,0.006197023044393525,0.0,4,0.2632978723404255,0.49261083743842365,0.42105263157894735,0.0,0.5789473684210527,0.5789473684210527,0.34050492664496407,0.4387008909486395
0.604272456662581,0.4444444444444444,0.391304347826087,0.4867021276595745,0.00988468488608208,0.2,5,0.2473404255319149,0.4433497536945813,0.17543859649122806,0.0,0.8245614035087719,0.8245614035087719,0.41752078255934294,0.5017967025060228
0.5841358781299247,0.5555555555555556,0.43478260869565216,0.651595744680851,0.06229624247843663,0.4,3,0.651595744680851,0.0,0.6929824561403509,1.0,0.30701754385964913,0.0,0.31165563638352567,0.4820569279693716
0.6848187707932061,0.3333333333333333,0.43478260869565216,0.5930851063829787,0.0038301756739134484,0.0,4,0.3537234042553192,0.4433497536945813,0.4473684210526316,0.9925521350546177,0.5526315789473685,0.13157894736842105,0.39927681572925794,0.4387008909486395
0.3280511293994047,0.4444444444444444,0.30434782608695654,0.31648936170212766,0.00750945434900054,0.0,4,0.31648936170212766,0.0,0.5877192982456141,0.0,0.41228070175438597,0.41228070175438597,0.31957823667335233,0.5017967025060228
0.4308790054281212,0.4444444444444444,0.43478260869565216,0.6622340425531915,0.002521470221129306,0.4,3,0.48404255319148937,0.33004926108374383,0.9122807017543859,0.9945382323733863,0.08771929824561403,0.09649122807017543,0.22393994180626572,0.4974706497902961
0.5622482927683418,0.4444444444444444,0.34782608695652173,0.38563829787234044,0.004063041412843011,0.2,3,0.3377659574468085,0.08866995073891626,0.39473684210526316,0.9980139026812314,0.6052631578947368,0.03508771929824561,0.47169613346624,0.4387008909486395
0.5403607074067589,0.4444444444444444,0.43478260869565216,0.651595744680851,0.007237467165930811,0.4,3,0.651595744680851,0.0,1.0,0.0,0.0,0.0,0.28756351854311707,0.3372677054352565
0.3433724391525127,0.4444444444444444,0.43478260869565216,0.8670212765957447,0.03935058402727323,0.2,3,0.5132978723404256,0.6551724137931034,0.6929824561403509,1.0,0.30701754385964913,0.0,0.13614157128997045,0.24350038660334722
0.5219751357030292,0.3333333333333333,0.43478260869565216,0.7632978723404256,0.030284655079267496,0.4,3,0.7632978723404256,0.0,0.8333333333333334,0.0,0.16666666666666666,0.16666666666666666,0.2397183571133871,0.24169078095203753
0.37839257573104534,0.2222222222222222,0.17391304347826086,0.11436170212765957,0.003923321969485274,0.0,4,0.11436170212765957,0.0,0.38596491228070173,0.0,0.6140350877192983,0.6140350877192983,0.7337495409474843,0.4387008909486395
0.2446156540010506,0.3333333333333333,0.5217391304347826,0.39361702127659576,0.018003316008122355,0.0,4,0.19148936170212766,0.37438423645320196,0.8070175438596491,0.0,0.19298245614035087,0.19298245614035087,0.19735585751009918,0.29085690157805344
0.34599894939590264,0.3333333333333333,0.34782608695652173,0.4228723404255319,0.011607891354160845,0.0,5,0.3404255319148936,0.15270935960591134,0.5,0.0,0.5,0.5,0.26579702758811935,0.42067802267553844
0.6497986342146734,0.3333333333333333,0.43478260869565216,0.5372340425531915,0.005506808994206301,0.0,4,0.2845744680851064,0.46798029556650245,0.4824561403508772,0.9975173783515392,0.5175438596491229,0.043859649122807015,0.41281229016114085,0.4387008909486395
0.28646471721239714,0.3333333333333333,0.391304347826087,0.32180851063829785,0.014509398461223197,0.0,4,0.32180851063829785,0.0,0.6842105263157895,0.9930486593843099,0.3157894736842105,0.12280701754385964,0.27451108001692104,0.4279557968053853
0.2208019611276484,0.4444444444444444,0.34782608695652173,0.29521276595744683,0.007439594627321671,0.0,4,0.29521276595744683,0.0,0.6491228070175439,0.0,0.3508771929824561,0.3508771929824561,0.22511935365405802,0.31857389076280757
0.2632638767291192,0.2222222222222222,0.17391304347826086,0.1276595744680851,0.005156578922856238,0.0,4,0.1276595744680851,0.0,0.43859649122807015,0.9846077457795432,0.5614035087719298,0.2719298245614035,0.4795748633643689,0.3372677054352565
0.37834880056032216,0.3333333333333333,0.43478260869565216,0.3723404255319149,0.0020836826319417276,0.4,3,0.3723404255319149,0.0,0.7894736842105263,0.9975173783515392,0.21052631578947367,0.043859649122807015,0.32415332042799255,0.4387008909486395
0.1989143757660655,0.2222222222222222,0.17391304347826086,0.22340425531914893,0.008161478418003316,0.0,2,0.22340425531914893,0.0,0.4298245614035088,0.0,0.5701754385964912,0.5701754385964912,0.25031033467584063,0.4387008909486395
0.2689546489231308,0.3333333333333333,0.17391304347826086,0.21010638297872342,0.0079565565677453,0.0,3,0.21010638297872342,0.0,0.5964912280701754,0.9915590863952334,0.40350877192982454,0.14912280701754385,0.3553952917041296,0.4974706497902961
0.37620381719488705,0.3333333333333333,0.391304347826087,0.425531914893617,0.03210007637996237,0.4,4,0.425531914893617,0.0,0.6754385964912281,0.0,0.32456140350877194,0.32456140350877194,0.28817499361520865,0.4820569279693716
0.3499387147609876,0.3333333333333333,0.43478260869565216,0.4148936170212766,0.009148829151064661,0.4,3,0.4148936170212766,0.0,0.8421052631578947,0.0,0.15789473684210525,0.15789473684210525,0.2733079752406577,0.31857389076280757
0.38338294519348626,0.3333333333333333,0.43478260869565216,0.2393617021276596,0.0005048529219992921,0.8,3,0.2393617021276596,0.0,0.8859649122807017,0.0,0.11403508771929824,0.11403508771929824,0.46327435291668234,0.4387008909486395
0.7268429346874453,0.4444444444444444,0.43478260869565216,0.7819148936170213,0.03945677080422512,0.4,3,0.7819148936170213,0.0,0.8859649122807017,0.0,0.11403508771929824,0.11403508771929824,0.3304212853914234,0.5450221426391814
0.5447382244790755,0.4444444444444444,0.4782608695652174,0.6223404255319149,0.034127871234561,0.4,3,0.6223404255319149,0.0,0.8771929824561403,0.0,0.12280701754385964,0.12280701754385964,0.3022943817392636,0.4820569279693716
0.47469795132201015,0.3333333333333333,0.30434782608695654,0.675531914893617,0.03219322267553419,0.2,3,0.675531914893617,0.0,0.6929824561403509,1.0,0.30701754385964913,0.0,0.24322905426978786,0.5745878957174969
0.6979513220101559,0.3333333333333333,0.34782608695652173,0.6223404255319149,0.003597309934983886,0.2,4,0.4015957446808511,0.4088669950738916,0.2543859649122807,0.0,0.7456140350877193,0.7456140350877193,0.39003947512850085,0.4387008909486395
0.241814043074768,0.3333333333333333,0.30434782608695654,0.3803191489361702,0.02092531530021051,0.0,3,0.3803191489361702,0.0,0.5964912280701754,0.9915590863952334,0.40350877192982454,0.14912280701754385,0.2007997714938589,0.38975506749714417
0.40465767816494486,0.5555555555555556,0.43478260869565216,0.48936170212765956,0.00839900147171147,0.0,3,0.2898936170212766,0.3694581280788177,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.27538664269346264,0.41467509537681135
0.3696375415864122,0.4444444444444444,0.2608695652173913,0.4122340425531915,0.008720356191434266,0.0,4,0.18617021276595744,0.4187192118226601,0.47368421052631576,0.9826216484607746,0.5263157894736842,0.30701754385964913,0.2907256090096707,0.587196689812866
0.4234810015759061,0.4444444444444444,0.30434782608695654,0.48404255319148937,0.11625961735501779,0.0,3,0.48404255319148937,0.0,0.5964912280701754,0.9915590863952334,0.40350877192982454,0.14912280701754385,0.2913654527557405,0.24350038660334722
0.6804412537208895,0.5555555555555556,0.5652173913043478,0.875,0.010578624788092178,0.4,3,0.875,0.0,0.9298245614035088,0.0,0.07017543859649122,0.07017543859649122,0.27784768085665723,0.450945488968657
0.33023988793556297,0.3333333333333333,0.5652173913043478,0.2526595744680851,0.000641777976489875,0.4,3,0.17819148936170212,0.13793103448275862,0.9473684210526315,0.0,0.05263157894736842,0.05263157894736842,0.3827273840127311,0.4387008909486395
0.2514445806338645,0.2222222222222222,0.43478260869565216,0.3351063829787234,0.0006799679576743233,0.4,3,0.24202127659574468,0.1724137931034483,0.956140350877193,0.0,0.043859649122807015,0.043859649122807015,0.23232901279489196,0.4387008909486395
0.47907546839432674,0.4444444444444444,0.43478260869565216,0.7819148936170213,0.005460235846420388,0.4,3,0.7819148936170213,0.0,0.9824561403508771,0.9493545183714002,0.017543859649122806,0.8947368421052632,0.214246327302502,0.450945488968657
0.39589388898616706,0.3333333333333333,0.43478260869565216,0.6143617021276596,0.0045650999459751485,0.4,3,0.6143617021276596,0.0,0.9912280701754386,0.9548162859980139,0.008771929824561403,0.7982456140350878,0.21963305945483746,0.34299221385629486
0.5403607074067589,0.4444444444444444,0.5652173913043478,0.6276595744680851,0.04971776672441737,0.0,3,0.31648936170212766,0.5763546798029556,0.9385964912280702,0.0,0.06140350877192982,0.06140350877192982,0.297491589081747,0.31857389076280757
0.25582209770618103,0.3333333333333333,0.43478260869565216,0.5771276595744681,0.004109614560628924,0.4,3,0.5771276595744681,0.0,0.9298245614035088,0.0,0.07017543859649122,0.07017543859649122,0.14689969666388103,0.2549422993490656
0.5403607074067589,0.4444444444444444,0.4782608695652174,0.6781914893617021,0.005558039456770804,0.4,3,0.6781914893617021,0.0,0.9824561403508771,0.9493545183714002,0.017543859649122806,0.8947368421052632,0.27725011193335314,0.31857389076280757
0.4773244615654001,0.2222222222222222,0.17391304347826086,0.14095744680851063,0.004063041412843011,0.0,3,0.14095744680851063,0.0,0.38596491228070173,0.0,0.6140350877192983,0.6140350877192983,0.8213163585914229,0.4387008909486395
0.32575731045351075,0.3333333333333333,0.43478260869565216,0.3404255319148936,0.012496507013916056,0.0,4,0.20212765957446807,0.2561576354679803,0.7543859649122807,0.0,0.24561403508771928,0.24561403508771928,0.29924793287261153,0.4820569279693716
0.2645771318508142,0.3333333333333333,0.17391304347826086,0.1702127659574468,0.008669125728869763,0.0,4,0.1702127659574468,0.0,0.6403508771929824,0.0,0.35964912280701755,0.35964912280701755,0.40346807357930065,0.450945488968657
0.6716862195762563,0.2222222222222222,0.43478260869565216,0.6143617021276596,0.006291100802921068,0.0,3,0.6143617021276596,0.0,0.9122807017543859,0.9945382323733863,0.08771929824561403,0.09649122807017543,0.37934729583810656,0.5450221426391814
0.31272981964629665,0.3333333333333333,0.43478260869565216,0.4867021276595745,0.006251979358780901,0.0,5,0.3191489361702128,0.3103448275862069,0.7719298245614035,0.0,0.22807017543859648,0.22807017543859648,0.21184856274830569,0.31857389076280757
0.283794431798284,0.4444444444444444,0.43478260869565216,0.574468085106383,0.008657948173401145,0.4,3,0.43617021276595747,0.2561576354679803,0.7894736842105263,0.9975173783515392,0.21052631578947367,0.043859649122807015,0.16469352710550877,0.24350038660334722
0.6791279985991945,0.3333333333333333,0.43478260869565216,0.6595744680851063,0.006047057508522886,0.4,3,0.4308510638297872,0.4236453201970443,0.7017543859649122,0.0,0.2982456140350877,0.2982456140350877,0.3599616006597471,0.4387008909486395
0.5429872176501488,0.4444444444444444,0.34782608695652173,0.5079787234042553,0.005003818998118445,0.0,3,0.2047872340425532,0.5615763546798029,0.0,0.9955312810327706,1.0,0.07894736842105263,0.3606767561577465,0.4387008909486395
0.48345298546664334,0.3333333333333333,0.43478260869565216,0.40691489361702127,0.007550438719052143,0.4,3,0.40691489361702127,0.0,0.7631578947368421,0.9930486593843099,0.23684210526315788,0.12280701754385964,0.38689912441772817,0.5745878957174969
0.7811241463841709,0.3333333333333333,0.17391304347826086,0.2553191489361702,0.07203375621751523,0.0,3,0.2553191489361702,0.0,0.24561403508771928,0.9702085402184707,0.7543859649122807,0.5263157894736842,0.9058976858230778,0.5017967025060228
0.4580633864472071,0.2222222222222222,0.5217391304347826,0.2393617021276596,0.0005001956072207008,0.4,3,0.19680851063829788,0.07881773399014778,0.8771929824561403,0.0,0.12280701754385964,0.12280701754385964,0.5545383305235946,0.4387008909486395
0.720714410786202,0.4444444444444444,0.5217391304347826,0.4787234042553192,0.0031315784571247602,0.4,4,0.32978723404255317,0.27586206896551724,0.7192982456140351,0.9985104270109235,0.2807017543859649,0.02631578947368421,0.5067618224004088,0.4387008909486395
0.6760637366485729,0.4444444444444444,0.43478260869565216,0.6276595744680851,0.008982097281991095,0.4,3,0.6276595744680851,0.0,0.8421052631578947,0.0,0.15789473684210525,0.15789473684210525,0.3746393158805939,0.5745878957174969
0.65417615128699,0.4444444444444444,0.43478260869565216,0.4654255319148936,0.008908511708489353,0.0,4,0.3324468085106383,0.24630541871921183,0.5263157894736842,0.993545183714002,0.47368421052631576,0.11403508771929824,0.4703226879343676,0.587196689812866
0.6107336718613202,0.3333333333333333,0.43478260869565216,0.5638297872340425,0.00345107025093612,0.4,3,0.5638297872340425,0.0,0.9035087719298246,0.0,0.09649122807017543,0.09649122807017543,0.37133860450984996,0.4820569279693716
0.5421117142356855,0.4444444444444444,0.391304347826087,0.4308510638297872,0.006589168948750908,0.0,3,0.22340425531914893,0.3842364532019704,0.6403508771929824,0.9995034756703078,0.35964912280701755,0.008771929824561403,0.4145350328580102,0.4820569279693716
0.7504815268779548,0.4444444444444444,0.5217391304347826,0.8829787234042553,0.008619758192216696,0.4,3,0.8829787234042553,0.0,0.8596491228070176,0.9960278053624627,0.14035087719298245,0.07017543859649122,0.30493726531095644,0.5745878957174969
0.5009630537559097,0.2222222222222222,0.17391304347826086,0.5771276595744681,0.005925967324279514,0.0,5,0.2526595744680851,0.6009852216748769,0.3684210526315789,0.0,0.631578947368421,0.631578947368421,0.29668817104802775,0.4387008909486395
0.35212747329714583,0.3333333333333333,0.391304347826087,0.3803191489361702,0.033594142960934444,0.0,4,0.2632978723404255,0.21674876847290642,0.6842105263157895,0.9930486593843099,0.3157894736842105,0.12280701754385964,0.29591545272779207,0.4820569279693716
0.4177902293818946,0.4444444444444444,0.5217391304347826,0.523936170212766,0.00597067754615399,0.0,4,0.2579787234042553,0.49261083743842365,0.6929824561403509,0.0,0.30701754385964913,0.30701754385964913,0.2680427256262732,0.5017967025060228
0.3433724391525127,0.2222222222222222,0.30434782608695654,0.4627659574468085,0.008272322509733789,0.0,2,0.4627659574468085,0.0,0.42105263157894735,0.0,0.5789473684210527,0.5789473684210527,0.24400359931981908,0.3372677054352565
0.47382244790754685,0.2222222222222222,0.17391304347826086,0.2047872340425532,0.004435626595130312,0.0,5,0.2047872340425532,0.0,0.07017543859649122,0.0,0.9298245614035088,0.9298245614035088,0.6407793262075497,0.4387008909486395
0.5359831903344423,0.3333333333333333,0.30434782608695654,0.29521276595744683,0.0014409731924961344,0.6,3,0.29521276595744683,0.0,0.9210526315789473,0.0,0.07894736842105263,0.07894736842105263,0.5556371648916636,0.5017967025060228
0.3477499562248293,0.2222222222222222,0.5217391304347826,0.2765957446808511,0.0005607406993423872,0.4,3,0.2047872340425532,0.1330049261083744,0.9298245614035088,0.0,0.07017543859649122,0.07017543859649122,0.3767043545526289,0.4387008909486395
0.19628786552267555,0.2222222222222222,0.17391304347826086,0.22074468085106383,0.006916112446208014,0.0,4,0.22074468085106383,0.0,0.5087719298245614,0.9791459781529295,0.49122807017543857,0.3684210526315789,0.24911249846982497,0.26019308947472813
0.6943319908947645,0.5555555555555556,0.43478260869565216,0.7473404255319149,0.01226550420089793,0.4,4,0.7473404255319149,0.0,0.7894736842105263,0.0,0.21052631578947367,0.21052631578947367,0.32861741466242606,0.5017967025060228
0.5622482927683418,0.3333333333333333,0.2608695652173913,0.47606382978723405,0.007788893235716015,0.0,4,0.27393617021276595,0.37438423645320196,0.4298245614035088,0.9856007944389275,0.5701754385964912,0.2543859649122807,0.3953088233293889,0.4387008909486395
0.7137103834704955,0.6666666666666666,0.30434782608695654,0.6781914893617021,0.004063041412843011,0.6,4,0.6409574468085106,0.06896551724137931,0.07017543859649122,0.0,0.9298245614035088,0.9298245614035088,0.36938761136739795,0.4387008909486395
0.6673087025039398,0.3333333333333333,0.34782608695652173,0.526595744680851,0.004715065481845787,0.2,4,0.3829787234042553,0.2660098522167488,0.34210526315789475,0.9875868917576961,0.6578947368421053,0.21929824561403508,0.4316343832287605,0.4387008909486395
0.45193486254596393,0.3333333333333333,0.30434782608695654,0.31648936170212766,0.004547402149816502,0.0,4,0.10904255319148937,0.3842364532019704,0.38596491228070173,0.0,0.6140350877192983,0.6140350877192983,0.44282795182538115,0.4387008909486395
0.4669278585186482,0.5555555555555556,0.4782608695652174,0.6303191489361702,0.007254233499133739,0.0,4,0.26595744680851063,0.6748768472906403,0.5263157894736842,0.993545183714002,0.47368421052631576,0.11403508771929824,0.2547617483936513,0.587196689812866
0.5797583610576081,0.3333333333333333,0.43478260869565216,0.3484042553191489,0.001268652545688258,0.8,3,0.3484042553191489,0.0,0.07894736842105263,0.9920556107249255,0.9210526315789473,0.14035087719298245,0.5283126103912001,0.4387008909486395
0.3301523375941166,0.5555555555555556,0.43478260869565216,0.723404255319149,0.011281879319659457,0.0,3,0.3670212765957447,0.6600985221674877,0.5964912280701754,0.9915590863952334,0.40350877192982454,0.14912280701754385,0.155667827816978,0.24169078095203753
0.3487130099807389,0.3333333333333333,0.391304347826087,0.2765957446808511,0.0006464352912684663,0.8,3,0.2765957446808511,0.0,0.9210526315789473,0.0,0.07894736842105263,0.07894736842105263,0.37776440773760694,0.4387008909486395
0.6379793381194186,0.4444444444444444,0.43478260869565216,0.7473404255319149,0.019808491216304326,0.4,3,0.7473404255319149,0.0,0.8771929824561403,0.0,0.12280701754385964,0.12280701754385964,0.3011141984076941,0.31857389076280757
0.49220801961127647,0.3333333333333333,0.391304347826087,0.43617021276595747,0.0049945043685612625,0.0,3,0.2553191489361702,0.33497536945812806,0.6578947368421053,0.0,0.34210526315789475,0.34210526315789475,0.3717420974452015,0.5450221426391814
0.6821922605498162,0.3333333333333333,0.30434782608695654,0.2553191489361702,0.006391698802138639,0.0,3,0.2553191489361702,0.0,0.5350877192982456,0.9950347567030785,0.4649122807017544,0.08771929824561403,0.7904511554317302,0.587196689812866
0.2803361933111539,0.4444444444444444,0.43478260869565216,0.5319148936170213,0.005460235846420388,0.4,3,0.5319148936170213,0.0,0.8596491228070176,0.9960278053624627,0.14035087719298245,0.07017543859649122,0.17446474864066222,0.24350038660334722
0.37401505865872875,0.5555555555555556,0.34782608695652173,0.39095744680851063,0.008012444345088396,0.0,4,0.31117021276595747,0.1477832512315271,0.3684210526315789,0.9721946375372393,0.631578947368421,0.49122807017543857,0.3076490124383273,0.4387008909486395
0.430047277184381,0.4444444444444444,0.43478260869565216,0.675531914893617,0.005440675124350304,0.4,3,0.675531914893617,0.0,0.9298245614035088,0.0,0.07017543859649122,0.07017543859649122,0.21941511346011386,0.450945488968657
0.43179828401330766,0.4444444444444444,0.17391304347826086,0.4521276595744681,0.006409396598297285,0.0,3,0.21010638297872342,0.4482758620689655,0.5526315789473685,0.997020854021847,0.4473684210526316,0.05263157894736842,0.31527992889343065,0.587196689812866
0.3433724391525127,0.2222222222222222,0.17391304347826086,0.125,0.00453808752025932,0.0,3,0.125,0.0,0.4824561403508772,0.9955312810327706,0.5175438596491229,0.07894736842105263,0.6334574961089835,0.4387008909486395
0.18578182454911574,0.4444444444444444,0.2608695652173913,0.23138297872340424,0.008347771009146967,0.0,3,0.23138297872340424,0.0,0.6228070175438597,0.0,0.37719298245614036,0.37719298245614036,0.22748865696042078,0.24169078095203753
0.5684643670110313,0.4444444444444444,0.17391304347826086,0.2712765957446808,0.0033551295664971405,0.0,3,0.18085106382978725,0.16748768472906403,0.21052631578947367,0.9985104270109235,0.7894736842105263,0.02631578947368421,0.628760597838292,0.4387008909486395
0.26453335668009104,0.4444444444444444,0.4782608695652174,0.5159574468085106,0.004063041412843011,0.4,3,0.5159574468085106,0.0,0.9298245614035088,0.0,0.07017543859649122,0.07017543859649122,0.16873180681480351,0.29085690157805344
0.25582209770618103,0.3333333333333333,0.34782608695652173,0.18085106382978725,0.00878742152424598,0.0,3,0.18085106382978725,0.0,0.7543859649122807,0.0,0.24561403508771928,0.24561403508771928,0.3746393158805939,0.3351032738133298
0.4535878129924707,0.5555555555555556,0.30434782608695654,0.5797872340425532,0.06635369511354533,0.0,5,0.3829787234042553,0.3645320197044335,0.5263157894736842,0.0,0.47368421052631576,0.47368421052631576,0.26663722969907755,0.4820569279693716
0.6410436000700402,0.4444444444444444,0.30434782608695654,0.43617021276595747,0.0027589932748374596,0.2,3,0.43617021276595747,0.0,0.017543859649122806,0.0,0.9824561403508771,0.9824561403508771,0.48666509538243413,0.4387008909486395
0.29084223428471373,0.5555555555555556,0.17391304347826086,0.19946808510638298,0.007809385420741817,0.2,4,0.19946808510638298,0.0,0.543859649122807,0.0,0.45614035087719296,0.45614035087719296,0.3989035202770054,0.5017967025060228
0.34227805988443355,0.3333333333333333,0.43478260869565216,0.4946808510638298,0.0031315784571247602,0.4,3,0.4946808510638298,0.0,0.47368421052631576,0.9955312810327706,0.5263157894736842,0.07894736842105263,0.22938051377651594,0.4387008909486395
0.1735247767466293,0.2222222222222222,0.17391304347826086,0.11702127659574468,0.0060731384712829975,0.0,5,0.11702127659574468,0.0,0.38596491228070173,0.0,0.6140350877192983,0.6140350877192983,0.3319822454355445,0.2993148432218649
0.8949395902644021,0.5555555555555556,0.4782608695652174,0.75,0.015166079845004564,0.0,3,0.35106382978723405,0.7389162561576355,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.4251453714267294,0.587196689812866
0.5184731220451759,0.3333333333333333,0.30434782608695654,0.34574468085106386,0.03632798673596751,0.0,4,0.34574468085106386,0.0,0.6666666666666666,0.9890764647467726,0.3333333333333333,0.19298245614035087,0.47460202620832515,0.5745878957174969
0.3258185956925232,0.4444444444444444,0.30434782608695654,0.425531914893617,0.008151232325490415,0.0,5,0.2047872340425532,0.4088669950738916,0.5263157894736842,0.0,0.47368421052631576,0.47368421052631576,0.24848023324528223,0.3372677054352565
0.24444055331815795,0.3333333333333333,0.17391304347826086,0.2872340425531915,0.0049945043685612625,0.0,4,0.2872340425531915,0.0,0.4649122807017544,0.9846077457795432,0.5350877192982456,0.2719298245614035,0.25535983385464817,0.4387008909486395
0.26453335668009104,0.3333333333333333,0.43478260869565216,0.4015957446808511,0.006706533281171408,0.4,3,0.4015957446808511,0.0,0.8245614035087719,0.0,0.17543859649122806,0.17543859649122806,0.21043260327704894,0.31857389076280757
0.5184731220451759,0.3333333333333333,0.30434782608695654,0.4015957446808511,0.005329831032619832,0.0,4,0.17819148936170212,0.41379310344827586,0.39473684210526316,0.0,0.6052631578947368,0.6052631578947368,0.4200701666653644,0.4387008909486395
