bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,sqft_above,sqft_basement,yr_built,yr_renovated,property_age,effective_age,price_per_sqft,city_encoded
0.5444444444444444,0.491304347826087,0.6824468085106383,0.10846979265634607,0.5,4,0.6824468085106383,0.1,0.7403508771929824,0.1,0.45964912280701753,0.45964912280701753,0.4314187017994858,0.6017967025060229
0.43333333333333335,0.27391304347826084,0.2622340425531915,0.10228394716742116,0.30000000000000004,3,0.2622340425531915,0.1,0.12631578947368421,1.0955312810327706,1.0736842105263158,0.17894736842105263,0.3602509237260825,0.5387008909486395
0.3222222222222222,0.27391304347826084,0.3978723404255319,0.10296857243987408,0.1,3,0.23031914893617023,0.41034482758620694,0.3543859649122807,0.1,0.8456140350877193,0.8456140350877193,0.5195850904672353,0.5387008909486395
0.43333333333333335,0.491304347826087,0.6824468085106383,0.13791799400137858,0.5,3,0.6824468085106383,0.1,0.8543859649122807,0.1,0.34561403508771926,0.34561403508771926,0.4359770358979067,0.5820569279693717
0.6555555555555556,0.4478260869565217,0.6106382978723404,0.10604240019374431,0.1,3,0.3180851063829787,0.641871921182266,0.6614035087719298,1.0930486593843098,0.5385964912280702,0.22280701754385965,0.430561110514187,0.687196689812866
0.43333333333333335,0.5782608695652174,0.852659574468085,0.10564559697460832,0.5,3,0.852659574468085,0.1,1.012280701754386,1.0945382323733863,0.18771929824561404,0.19649122807017544,0.38874403231729715,0.6745878957174969
0.3222222222222222,0.27391304347826084,0.41117021276595744,0.10580674006594758,0.1,4,0.21968085106382979,0.454679802955665,0.5035087719298246,1.087586891757696,0.6964912280701754,0.3192982456140351,0.6290478893123035,0.5387008909486395
0.3222222222222222,0.36086956521739133,0.2622340425531915,0.10406304141284302,0.5,3,0.2622340425531915,0.1,0.2929824561403509,1.0945382323733863,0.9070175438596491,0.19649122807017544,0.27220652491624636,0.29716336893713885
0.5444444444444444,0.4043478260869565,0.41117021276595744,0.10417481696752921,0.1,5,0.20638297872340428,0.47931034482758617,0.4771929824561404,0.1,0.7228070175438597,0.7228070175438597,0.4349342541410114,0.5387008909486395
0.43333333333333335,0.4043478260869565,0.44840425531914896,0.10164123772797556,0.1,5,0.23297872340425532,0.4990147783251232,0.2929824561403509,1.071201588877855,0.9070175438596491,0.6087719298245614,0.5644168721473165,0.5387008909486395
0.5444444444444444,0.5347826086956522,0.8632978723404255,0.11831535609828797,0.5,3,0.8632978723404255,0.1,0.8456140350877193,0.1,0.3543859649122807,0.3543859649122807,0.4006963996681221,0.6450221426391813
0.5444444444444444,0.491304347826087,0.6053191489361702,0.10415805063432627,0.1,5,0.3579787234042553,0.558128078817734,0.5736842105263158,0.1,0.6263157894736842,0.6263157894736842,0.5263744477214009,0.5387008909486395
0.5444444444444444,0.4478260869565217,0.5946808510638298,0.10862720989586244,0.30000000000000004,5,0.5946808510638298,0.1,0.6175438596491228,0.1,0.5824561403508772,0.5824561403508772,0.5799350821518735,0.687196689812866
0.3222222222222222,0.36086956521739133,0.2781914893617021,0.10266584697926565,0.30000000000000004,4,0.2781914893617021,0.1,0.13508771929824562,0.1,1.0649122807017544,1.0649122807017544,0.6351563603491625,0.5387008909486395
0.43333333333333335,0.4043478260869565,0.42180851063829783,0.10699808118631123,0.1,4,0.29414893617021276,0.33645320197044337,0.643859649122807,0.1,0.5561403508771929,0.5561403508771929,0.32712523882352396,0.36019308947472817
0.43333333333333335,0.36086956521739133,0.46968085106382984,0.10566795208554557,0.1,3,0.3101063829787234,0.39556650246305425,0.6087719298245614,1.0950347567030785,0.5912280701754385,0.18771929824561404,0.4492721931025273,0.5387008909486395
0.43333333333333335,0.5782608695652174,0.6771276595744681,0.10377801374839324,0.5,3,0.6771276595744681,0.1,1.0210526315789474,0.1,0.17894736842105263,0.17894736842105263,0.45820843731294514,0.6745878957174969
0.5444444444444444,0.4043478260869565,0.4909574468085106,0.10939100951955141,0.1,3,0.25691489361702124,0.5334975369458128,0.6087719298245614,1.0950347567030785,0.5912280701754385,0.18771929824561404,0.38475626307301725,0.687196689812866
0.43333333333333335,0.491304347826087,0.32872340425531915,0.10055887777343096,0.5,3,0.28882978723404257,0.17389162561576355,1.056140350877193,0.1,0.14385964912280702,0.14385964912280702,0.5669616545596231,0.5387008909486395
0.5444444444444444,0.5347826086956522,0.4457446808510639,0.10249352633245776,0.5,3,0.4457446808510639,0.1,1.0210526315789474,0.1,0.17894736842105263,0.17894736842105263,0.45336818100853016,0.5820569279693717
0.5444444444444444,0.5347826086956522,0.8074468085106383,0.1067307513180201,0.5,3,0.8074468085106383,0.1,0.968421052631579,0.1,0.23157894736842105,0.23157894736842105,0.3935984747942294,0.6745878957174969
0.3222222222222222,0.27391304347826084,0.475,0.1748737867695002,0.1,4,0.475,0.1,0.5736842105263158,1.0826216484607747,0.6263157894736842,0.40701754385964917,0.29252146715247146,0.34350038660334725
0.5444444444444444,0.7521739130434782,0.8739361702127659,0.10965181914715252,0.5,3,0.6186170212765957,0.5729064039408867,1.0473684210526315,0.1,0.15263157894736842,0.15263157894736842,0.5213922950834357,0.6017967025060229
0.43333333333333335,0.5347826086956522,0.7409574468085106,0.13061253003968032,0.30000000000000004,4,0.5627659574468085,0.43004926108374386,0.7052631578947368,0.1,0.49473684210526314,0.49473684210526314,0.64361593354769,0.6745878957174969
0.5444444444444444,0.4043478260869565,0.4085106382978724,0.10755602749678646,0.30000000000000004,4,0.4085106382978724,0.1,0.6964912280701754,0.1,0.5035087719298246,0.5035087719298246,0.32611066706031167,0.4185738907628075
0.5444444444444444,0.4043478260869565,0.5361702127659574,0.10275899327483747,0.30000000000000004,3,0.5361702127659574,0.1,0.11754385964912281,0.1,1.0824561403508772,1.0824561403508772,0.5866650953824342,0.5387008909486395
0.3222222222222222,0.27391304347826084,0.33404255319148934,0.1069505765755696,0.1,4,0.33404255319148934,0.1,0.512280701754386,1.087090367428004,0.6877192982456141,0.3280701754385965,0.4831803158281307,0.5387008909486395
0.43333333333333335,0.491304347826087,0.44840425531914896,0.1525577972764023,0.5,4,0.44840425531914896,0.1,0.8807017543859649,0.1,0.3192982456140351,0.3192982456140351,0.4422870433520453,0.4429922138562949
0.5444444444444444,0.5347826086956522,0.8473404255319149,0.11980849121630432,0.5,3,0.8473404255319149,0.1,0.9771929824561403,0.1,0.22280701754385965,0.22280701754385965,0.40111419840769413,0.4185738907628075
0.43333333333333335,0.4043478260869565,0.5441489361702128,0.12054341548836603,0.1,4,0.5441489361702128,0.1,0.8017543859649122,0.1,0.39824561403508774,0.39824561403508774,0.32286909622460813,0.3549422993490656
0.43333333333333335,0.6217391304347826,0.7941489361702128,0.1254866893943628,0.1,3,0.4856382978723405,0.6714285714285714,0.8105263157894737,1.099503475670308,0.3894736842105263,0.10877192982456141,0.3941928932508806,0.6450221426391813
0.43333333333333335,0.4478260869565217,0.3978723404255319,0.10720300303656924,0.30000000000000004,3,0.3978723404255319,0.1,0.8368421052631578,0.1,0.3631578947368421,0.3631578947368421,0.3189575749210676,0.3549422993490656
0.5444444444444444,0.5347826086956522,0.8154255319148936,0.10876040909853016,0.1,4,0.4537234042553192,0.7699507389162561,0.6964912280701754,0.1,0.5035087719298246,0.5035087719298246,0.2973361752584496,0.4372677054352565
0.43333333333333335,0.27391304347826084,0.2542553191489362,0.10650347435682483,0.1,3,0.2542553191489362,0.1,0.5736842105263158,1.0955312810327706,0.6263157894736842,0.17894736842105263,0.2823646519898719,0.5387008909486395
0.43333333333333335,0.5347826086956522,0.5787234042553192,0.10406304141284302,0.5,3,0.5787234042553192,0.1,1.0035087719298246,0.1,0.19649122807017544,0.19649122807017544,0.4743262293722531,0.5820569279693717
0.6555555555555556,0.5782608695652174,0.5547872340425531,0.11169079155721978,0.5,3,0.5547872340425531,0.1,0.8631578947368421,1.0930486593843098,0.3368421052631579,0.22280701754385965,0.43844981496652446,0.6745878957174969
0.5444444444444444,0.4043478260869565,0.4058510638297872,0.10657799139328229,0.1,4,0.4058510638297872,0.1,0.6877192982456141,0.1,0.512280701754386,0.512280701754386,0.5333395345690705,0.6017967025060229
0.5444444444444444,0.5782608695652174,0.6930851063829787,0.10196724976247695,0.30000000000000004,3,0.4324468085106383,0.5827586206896552,0.4157894736842105,0.1,0.7842105263157895,0.7842105263157895,0.5254074973869318,0.5387008909486395
0.43333333333333335,0.4043478260869565,0.4723404255319149,0.12642187820190393,0.1,3,0.4723404255319149,0.1,0.6175438596491228,1.087586891757696,0.5824561403508772,0.3192982456140351,0.2514634697938258,0.3416907809520376
0.43333333333333335,0.4478260869565217,0.3606382978723405,0.10979153859051026,0.1,3,0.2968085106382979,0.21822660098522167,0.9333333333333333,0.1,0.26666666666666666,0.26666666666666666,0.39843174059112363,0.4429922138562949
0.5444444444444444,0.5347826086956522,0.5893617021276596,0.10729056055440675,0.1,3,0.3978723404255319,0.454679802955665,0.8894736842105263,1.0975173783515393,0.31052631578947365,0.14385964912280702,0.2671748786522717,0.34350038660334725
0.43333333333333335,0.4043478260869565,0.5042553191489362,0.10296857243987408,0.1,3,0.3446808510638298,0.39556650246305425,0.7491228070175439,0.1,0.4508771929824561,0.4508771929824561,0.46381927806826817,0.5387008909486395
0.43333333333333335,0.5347826086956522,0.40053191489361706,0.10444680415059894,0.1,5,0.24095744680851064,0.39556650246305425,0.27543859649122804,0.1,0.9245614035087719,0.9245614035087719,0.5257559064757008,0.5387008909486395
0.43333333333333335,0.4043478260869565,0.33404255319148934,0.10883399467203189,0.1,3,0.33404255319148934,0.1,0.9245614035087719,0.1,0.27543859649122804,0.27543859649122804,0.3614322438486963,0.42766262475923655
0.43333333333333335,0.5347826086956522,0.7117021276595744,0.10879673615380317,0.1,3,0.7117021276595744,0.1,0.8631578947368421,1.0930486593843098,0.3368421052631579,0.22280701754385965,0.4131336472083418,0.6745878957174969
0.43333333333333335,0.27391304347826084,0.24361702127659576,0.1035973099349839,0.1,3,0.24361702127659576,0.1,0.5210526315789473,1.0900695134061569,0.6789473684210526,0.27543859649122804,0.7807415867276315,0.5387008909486395
0.5444444444444444,0.491304347826087,0.6425531914893616,0.10365319771232699,0.5,5,0.4803191489361702,0.4004926108374385,0.3543859649122807,0.1,0.8456140350877193,0.8456140350877193,0.6276749618662599,0.5387008909486395
0.5444444444444444,0.7086956521739131,0.8978723404255319,0.10279066301533188,0.5,3,0.7329787234042553,0.4054187192118227,1.0385964912280703,0.1,0.16140350877192983,0.16140350877192983,0.41381320349457473,0.5820569279693717
0.3222222222222222,0.27391304347826084,0.19042553191489364,0.10048342927401778,0.5,4,0.19042553191489364,0.1,0.4771929824561404,0.1,0.7228070175438597,0.7228070175438597,0.8518349169567533,0.5387008909486395
0.6555555555555556,0.36086956521739133,0.8952127659574468,0.10443748952104176,0.5,3,0.8952127659574468,0.1,1.1,0.1,0.1,0.1,0.41195476583949775,0.6745878957174969
0.43333333333333335,0.4043478260869565,0.41914893617021276,0.11507013916056559,0.5,3,0.41914893617021276,0.1,0.8192982456140351,0.1,0.3807017543859649,0.3807017543859649,0.40663772394160624,0.4429922138562949
0.43333333333333335,0.5347826086956522,0.5946808510638298,0.10438719052143297,0.5,3,0.5946808510638298,0.1,0.9771929824561403,0.1,0.22280701754385965,0.22280701754385965,0.38498144851448135,0.5509454889686569
0.7666666666666666,0.491304347826087,0.8542553191489362,0.1048016915367276,0.5,3,0.8542553191489362,0.1,1.0824561403508772,1.0493545183714001,0.11754385964912281,0.9947368421052631,0.24534788219572695,0.3549422993490656
0.8777777777777778,1.1,0.9856382978723404,0.10652862385662923,0.5,3,0.9856382978723404,0.1,0.5210526315789473,1.0851042701092355,0.6789473684210526,0.3631578947368421,0.2847227322805729,0.5055888954330559
0.5444444444444444,0.4478260869565217,0.6212765957446809,0.10522737010749084,0.1,4,0.37393617021276593,0.558128078817734,0.45964912280701753,1.0920556107249255,0.7403508771929824,0.24035087719298245,0.28757792071670507,0.3549422993490656
0.43333333333333335,0.27391304347826084,0.33404255319148934,0.106205406210995,0.1,4,0.33404255319148934,0.1,0.5912280701754385,0.1,0.6087719298245614,0.6087719298245614,0.5049210429673154,0.687196689812866
0.43333333333333335,0.4043478260869565,0.41117021276595744,0.10220011550140651,0.1,3,0.20638297872340428,0.47931034482758617,0.27543859649122804,1.0826216484607747,0.9245614035087719,0.40701754385964917,0.538194767039791,0.5387008909486395
0.6555555555555556,0.36086956521739133,0.5654255319148936,0.10657799139328229,0.30000000000000004,5,0.5654255319148936,0.1,0.643859649122807,0.1,0.5561403508771929,0.5561403508771929,0.2722850075180676,0.4185738907628075
0.43333333333333335,0.4478260869565217,0.4457446808510639,0.10657799139328229,0.1,3,0.3127659574468085,0.34630541871921183,0.731578947368421,1.0940417080436942,0.46842105263157896,0.20526315789473684,0.43139963187836594,0.6017967025060229
0.43333333333333335,0.491304347826087,0.43776595744680846,0.10969839229493844,0.1,4,0.43776595744680846,0.1,0.731578947368421,0.1,0.46842105263157896,0.46842105263157896,0.37805594618560945,0.4185738907628075
0.5444444444444444,0.4043478260869565,0.451063829787234,0.10320609549358223,0.1,4,0.23297872340425532,0.5039408866995074,0.8368421052631578,0.1,0.3631578947368421,0.3631578947368421,0.39596012055968555,0.5387008909486395
0.43333333333333335,0.5347826086956522,0.37393617021276593,0.10062780603215411,1.1,3,0.37393617021276593,0.1,1.0385964912280703,0.1,0.16140350877192983,0.16140350877192983,0.6333272126331252,0.5387008909486395
0.43333333333333335,0.27391304347826084,0.2781914893617021,0.10768829523649845,0.1,4,0.2143617021276596,0.21822660098522167,0.6087719298245614,1.0791459781529296,0.5912280701754385,0.46842105263157896,0.32525300855956385,0.3416907809520376
0.3222222222222222,0.27391304347826084,0.1930851063829787,0.1056344194191397,0.1,3,0.1930851063829787,0.1,0.46842105263157896,1.0925521350546177,0.731578947368421,0.23157894736842105,0.7079666013791978,0.5387008909486395
0.43333333333333335,0.4043478260869565,0.4351063829787234,0.11039698951172712,0.1,4,0.4351063829787234,0.1,0.7228070175438597,0.1,0.4771929824561404,0.4771929824561404,0.3198247602225081,0.4429922138562949
0.6555555555555556,0.5347826086956522,0.5255319148936171,0.1074209653682073,0.5,4,0.5255319148936171,0.1,0.9245614035087719,0.1,0.27543859649122804,0.27543859649122804,0.29126597828984535,0.3600719371972105
0.43333333333333335,0.4478260869565217,0.3606382978723405,0.11040164682650572,0.1,3,0.3606382978723405,0.1,0.8543859649122807,0.1,0.34561403508771926,0.34561403508771926,0.413529467771113,0.4351032738133298
0.5444444444444444,0.4478260869565217,0.6718085106382978,0.10499450436856127,0.1,3,0.37393617021276593,0.6517241379310345,0.28421052631578947,1.096524329692155,0.9157894736842105,0.16140350877192983,0.558216019912678,0.5387008909486395
0.43333333333333335,0.5347826086956522,0.6398936170212766,0.10590268075038656,0.5,3,0.6398936170212766,0.1,0.9157894736842105,0.1,0.28421052631578947,0.28421052631578947,0.4091259640102828,0.6242858911115271
0.5444444444444444,0.5347826086956522,0.9856382978723404,0.11966970323590231,0.1,3,0.698404255319149,0.6320197044334975,0.8719298245614034,1.0930486593843098,0.3280701754385965,0.22280701754385965,0.3848512669849431,0.687196689812866
0.43333333333333335,0.5347826086956522,0.5255319148936171,0.108354291249837,0.5,3,0.2914893617021277,0.5334975369458128,0.8719298245614034,1.0930486593843098,0.3280701754385965,0.22280701754385965,0.2857480272392908,0.34350038660334725
0.3222222222222222,0.27391304347826084,0.24095744680851064,0.11200935188807541,0.1,3,0.24095744680851064,0.1,0.7929824561403509,1.1,0.40701754385964917,0.1,0.34911249846982495,0.2903636257514738
0.5444444444444444,0.7521739130434782,0.7489361702127659,0.10950278507423761,0.5,4,0.5521276595744681,0.4645320197044335,0.9245614035087719,0.1,0.27543859649122804,0.27543859649122804,0.3243221378974154,0.4429922138562949
0.5444444444444444,0.5347826086956522,0.6319148936170212,0.10951955140744053,0.5,3,0.6319148936170212,0.1,1.0035087719298246,0.1,0.19649122807017544,0.19649122807017544,0.6795233911468332,0.687196689812866
0.43333333333333335,0.5347826086956522,0.4936170212765958,0.10882188565360756,0.5,3,0.4936170212765958,0.1,0.8982456140350877,0.1,0.3017543859649123,0.3017543859649123,0.479360998898274,0.6017967025060229
0.43333333333333335,0.27391304347826084,0.4563829787234043,0.10317815160491067,0.30000000000000004,3,0.4563829787234043,0.1,0.17894736842105263,1.0950347567030785,1.0210526315789474,0.18771929824561404,0.5790747219376634,0.5387008909486395
0.43333333333333335,0.491304347826087,0.4287234042553192,0.10075821084595467,0.9,3,0.4287234042553192,0.1,1.056140350877193,0.1,0.14385964912280702,0.14385964912280702,0.43943657849352113,0.5387008909486395
0.5444444444444444,0.5347826086956522,0.46702127659574466,0.10385718809962928,0.5,3,0.46702127659574466,0.1,1.056140350877193,0.1,0.14385964912280702,0.14385964912280702,0.40902890719269713,0.48187552894997043
0.43333333333333335,0.36086956521739133,0.5202127659574468,0.11426628662978074,0.1,4,0.5202127659574468,0.1,0.6175438596491228,0.1,0.5824561403508772,0.5824561403508772,0.2884893170240214,0.3416907809520376
0.3222222222222222,0.27391304347826084,0.23563829787234042,0.10656215652303508,0.1,3,0.23563829787234042,0.1,0.46842105263157896,1.0925521350546177,0.731578947368421,0.23157894736842105,0.5899384034988148,0.5387008909486395
0.43333333333333335,0.5782608695652174,0.45904255319148934,0.1254866893943628,0.1,4,0.45904255319148934,0.1,0.6087719298245614,1.0791459781529296,0.5912280701754385,0.46842105263157896,0.3439511824338751,0.4185738907628075
0.43333333333333335,0.491304347826087,0.4228723404255319,0.10201382291026287,0.5,3,0.4228723404255319,0.1,1.0824561403508772,1.0493545183714001,0.11754385964912281,0.9947368421052631,0.31545142946171223,0.34350038660334725
0.3222222222222222,0.5347826086956522,0.3047872340425532,0.10050671584791074,0.9,3,0.3047872340425532,0.1,1.0385964912280703,0.1,0.16140350877192983,0.16140350877192983,0.5929805232876536,0.5387008909486395
0.43333333333333335,0.5347826086956522,0.4909574468085106,0.10407328750535591,0.5,3,0.4909574468085106,0.1,1.0824561403508772,1.0493545183714001,0.11754385964912281,0.9947368421052631,0.3205088696929538,0.3908569015780534
0.43333333333333335,0.5347826086956522,0.876595744680851,0.10576761862180742,0.5,3,0.876595744680851,0.1,0.9771929824561403,0.1,0.22280701754385965,0.22280701754385965,0.4705092385365238,0.6450221426391813
0.43333333333333335,0.36086956521739133,0.5335106382978724,0.1062519793587809,0.1,3,0.5335106382978724,0.1,0.5649122807017544,0.1,0.6350877192982456,0.6350877192982456,0.46687477047374215,0.5387008909486395
0.6555555555555556,0.4478260869565217,0.5388297872340425,0.10406304141284302,0.30000000000000004,4,0.5388297872340425,0.1,0.43333333333333335,0.1,0.7666666666666666,0.7666666666666666,0.4146754998672838,0.5387008909486395
0.2111111111111111,0.27391304347826084,0.1930851063829787,0.10387674882169937,0.1,3,0.1930851063829787,0.1,0.22280701754385965,1.0910625620655412,0.9771929824561403,0.2578947368421053,0.4449830660627576,0.5387008909486395
0.6555555555555556,0.491304347826087,0.7728723404255319,0.10899979507814975,0.1,3,0.3872340425531915,0.8142857142857143,0.8456140350877193,0.1,0.3543859649122807,0.3543859649122807,0.4026833993946839,0.687196689812866
0.43333333333333335,0.4043478260869565,0.5468085106382978,0.11044915143724734,0.1,3,0.38989361702127656,0.3906403940886699,0.643859649122807,1.0945382323733863,0.5561403508771929,0.19649122807017544,0.5207460387126823,0.687196689812866
0.43333333333333335,0.27391304347826084,0.33404255319148934,0.10370908548967007,0.30000000000000004,4,0.3074468085106383,0.14926108374384237,0.1,1.0786494538232374,1.1,0.4771929824561404,0.8603819316929857,0.5387008909486395
0.6555555555555556,0.6652173913043478,0.9058510638297872,0.10634698858026417,0.5,3,0.9058510638297872,0.1,0.968421052631579,0.1,0.23157894736842105,0.23157894736842105,0.4660754790348016,0.687196689812866
0.5444444444444444,0.5347826086956522,0.6186170212765957,0.1052459993666052,0.5,3,0.6186170212765957,0.1,1.012280701754386,1.0945382323733863,0.18771929824561404,0.19649122807017544,0.2772876644674358,0.3549422993490656
0.43333333333333335,0.4043478260869565,0.3952127659574468,0.10144097319249613,0.7,3,0.3952127659574468,0.1,1.0210526315789474,0.1,0.17894736842105263,0.17894736842105263,0.6556371648916636,0.6017967025060229
0.43333333333333335,0.36086956521739133,0.39255319148936174,0.10611225991542317,0.5,4,0.39255319148936174,0.1,0.16140350877192983,0.1,1.0385964912280703,1.0385964912280703,0.632056230498075,0.5387008909486395
0.43333333333333335,0.4043478260869565,0.4457446808510639,0.10834777100914697,0.1,5,0.4457446808510639,0.1,0.6350877192982456,0.1,0.5649122807017544,0.5649122807017544,0.7251272702483391,0.8090840653514598
0.5444444444444444,0.5347826086956522,0.7356382978723404,0.10406304141284302,0.30000000000000004,5,0.44840425531914896,0.6320197044334975,0.34561403508771926,1.0781529294935452,0.8543859649122807,0.4859649122807017,0.44787132691458165,0.5387008909486395
0.3222222222222222,0.27391304347826084,0.24095744680851064,0.10803107360420276,0.1,3,0.24095744680851064,0.1,0.5035087719298246,0.1,0.6964912280701754,0.6964912280701754,0.8352593136654833,0.5387008909486395
0.5444444444444444,0.7086956521739131,0.775531914893617,0.10430522178132977,0.5,3,0.775531914893617,0.1,1.0824561403508772,1.0493545183714001,0.11754385964912281,0.9947368421052631,0.37124545522234553,0.5509454889686569
0.43333333333333335,0.27391304347826084,0.4430851063829787,0.10612157454498035,0.1,3,0.29414893617021276,0.3758620689655172,0.6526315789473685,1.0970208540218471,0.5473684210526316,0.15263157894736842,0.27058612710113317,0.34350038660334725
0.3222222222222222,0.27391304347826084,0.24893617021276596,0.106506268745692,0.1,2,0.24893617021276596,0.1,0.46842105263157896,0.1,0.731578947368421,0.731578947368421,0.23251908276371333,0.3993148432218649
